id,Preco
300716223898539419613863097469899222392,134951.7154012947
279639842134129588306469566150288644214,111998.29574673557
56414460810621048900295678236538171981,131114.73215435434
56862509826849933428086372390159405545,335944.04512859567
338980975753200343894519909855598027197,125695.50422834084
304613157679868050200745320328901799358,257187.86382510164
230950713946761537603174928150249886929,158789.38883527645
190159143366603752776330025255747267815,135871.8522533003
27193355972239090268287282344066791959,117046.89335188663
191520894691402576564119325149559876747,110207.60184243435
190155574605942264012124453751524197938,85417.98015695788
215983036290232422999507272941634985373,101856.25587287969
163596667756810031632995217366318383711,133047.75757597448
221194656445953425143599788249167672901,98291.79011864337
84580226906760602654384153394459376046,131368.29038727126
199861120476163340774891770214031473554,126337.92038514788
103803365377724972106506022143021328440,172257.60516600122
22623637632558238619093107555320587591,118182.3517823155
146837466868952829793329779837406438343,218670.7528771664
118295225597332705218254827343258102397,185275.97943371627
244927875305124275310971550545912661242,132069.46141125046
161689246994150584328334702158353189075,105715.60214274349
87826703374564413894397866842968731240,269243.7420147022
194676628491202769757350736034101338186,140277.6557109439
284715345367739158269864310530277314740,55617.200533096635
291649875569045402896905891263101723032,146962.61751957383
128173737214514971337057394955158876856,122766.05977448155
98563728715028008624232385802556251007,72832.36369136281
282003769327033478475022477289994186714,107303.93649529545
270544306276197831872556306298943081255,196019.216321323
324287646057549558291765399055058233395,124506.82823486412
167735888348532404522288838017280404398,181860.31515344762
144443426042558244445885956884455751570,192996.82190058316
119295608009285060340642993324656079618,113941.82130765458
128285897183235274654299956617200710000,94223.3728261504
62754802692266365104149102511309227446,83745.21299248225
318599048439296832035449028414349408457,231664.71829582058
247505190580484813016106440706741230772,105361.30888155782
304053923675748671188475832713987080798,241441.66264691582
48423823123724942488093292772182959970,99254.42574793752
314780719138794096542173769347129963834,83370.36394556434
180872407948085260434705323150149985292,165920.72510164397
250142684726665814669817515428949003341,101735.2117623053
160538021032301871293842257634235965241,82935.90229103992
51518660248279674306344721806414389389,106000.87624159762
13223283790434694315111820261069436449,140381.7991877037
296370433958391978758630932116400572890,122518.16418740232
83580605721573554491260919279267150293,136940.68681100156
288950486904285252834098132344068709579,44424.40350563444
155646960804864945797039902844444759632,114758.30417459358
120818407279950095697550720419634469829,130554.31875232914
164837964155805591580724148591358731368,142123.28725623767
281254746050145124796502578172805097616,199790.85073377134
14270285879452458154640445863330397037,49420.051735885594
249654904947381942589587409779080942126,164892.5598674292
291036206988215984816152917349649256175,90655.90813833862
193961354710694423488925934741838016421,95662.42919576228
155132775240181255522955288298321999450,283031.61704951
325035399352666085820379086437385507244,263708.0865206746
244173550797334849752835528087495120026,126285.43407823076
15869284658110561453613328919276325297,138500.59529185347
35429253802991633165448719135914498665,140625.71571527066
308547059269325818450261184398992123488,43197.13045596104
70787579752925545613434607140126851794,115722.90759593873
104732019121807691310556224112203554844,132894.03027641895
328880961834833259252462744533448193192,91690.02423055716
75646746139973031712719093557196541231,113511.24696970882
128660026491096878368431577206441898342,97891.47836848974
91464137341776941433937950072995872510,192741.05086380476
312392292209469356897706976570291410819,183824.61787008637
276121361340811390735883116283874447229,257204.27257311088
322758646549845448674016138200429635353,89627.32600925831
327763375666273585368964166026475415321,117813.42502677572
205879520568043974002493619103360247895,74755.46261930234
28728012269703523537716634611030261149,427827.9429022664
276846772162712789147416532638374309201,117827.22780354857
220515231553369959700551727256523269321,77958.40616704973
125709444561802001407468293747907994401,97572.08052906432
287332864999209211637043456325072947572,90680.552311056
46988346268821185308430847707885811630,78908.5013251791
221584999259664305970059014859968205250,243775.35020462557
312977927397727521110986586335362452474,126066.54635389328
201870539457406050623196251991591628560,208109.70697391144
72080721512232021990888341127264665070,256845.03586030024
140739618402843316308256170229253607791,131188.0766195921
211486247644956339684917816907528472593,122390.14843486177
285600571727670338427796095066678386137,142990.941920044
242934511306767419184565874860338681013,166686.57789016428
105570631268361719098698857228327589952,81377.22401928168
38154250284622138779952529544591164506,89101.29412213303
271581984285037762720256641607533126258,75503.82178599942
142744663225766608966239950178116851180,159034.00744484935
59449314056601914312903757303379465171,107497.85361036709
164765837845389729014451402879608409316,100533.26444544493
124999729816152829306647680252421230657,208252.61291776755
312465164026062082104125960866368173771,238408.4350272764
306447021216959556804849490603049179053,112624.93859247406
38650148500867737573001468104000473485,67988.09859582827
39183892851478622728520411844842533826,85131.90639131887
187443256352155631716241539750147832617,125248.84902611731
45093094188933350820342483333508818228,97777.56019786921
29260597190473507606386646141389734915,288505.19218730414
158843511812975612703665188029246949811,265979.65192645986
281808655945897933201476534143416404055,184800.08968628664
196948666901373428958740716877604186447,168684.46677667528
294916445418862572173297711066042623160,280810.1021440254
116922885746348606472071367832804666106,114379.8522508204
325686754446467222251136031438722887206,205300.85722055813
261514171496536137149825951476300989015,129021.89805157208
308290599519214849722618987612478457743,84699.51455556741
75206580127806419019253875811680825886,226341.2528079496
147575207042879926791134106616368218558,263628.16401244735
336810903782208749334083470083079647857,47608.17285194204
317617673117740997604216554244811297651,161287.89192952026
251803846466160647823586260043419413350,177272.49291821808
160738904337372444443448642820689381708,123456.61031582541
276061732891514512031264395785211395193,116365.01930624158
158942195865952996990682534294331418265,91553.03632179431
277856814654942369843174223797858536240,54402.19261786394
331932763585735790814159129192569798438,124088.57947219699
320251247264363475903183890232147633512,128363.17668605367
205637696281281995980722301258665608239,218393.5747746161
4287831576319623007691876344894954171,120278.458415069
183014031944500453739735250952416135079,143073.37687984196
218825528752010583213601662217087490827,72824.70278104307
272152326108469671488373723618802024702,195437.4425009273
174851550015593849305540470242700667637,104467.78232970648
100228170202647751114401365896402212934,128647.09627779508
164182320256560731224129643908001486333,179538.0352500638
245369617122096050653513868313894543385,91811.99852010072
279345208593332784542096056834043875628,231653.57904501114
269382972606917221841556995064772812945,108951.03270202255
291461530062149197249762194593404643145,142429.74366501166
228118645320086805388936935916618548559,217722.6963354153
263591549995818672721728435760841515269,132945.9053755847
235970201481676185537328643338312445142,224288.55668649037
300596149997967144289281305182327321230,92212.95022905609
166285147397116438835461279708187475991,84794.3792485168
331014918229909932490543840737005139823,94287.73015926451
171938190443771766910782770904659806956,101843.79951210138
272439560859882285440013085472249479537,109645.50784362349
153878498303456618518351984430020865967,238324.93472813684
199922092159034861547042168237751134860,120430.91580677738
40213074987684025469056818053354890995,58005.66767469796
329292402456802856905981283784658391822,128300.55755013942
89697718480596999475149905508094908209,88558.85484817547
237409926875570955189262195877973502803,211718.68628191567
166651988313725268234770440896594559501,280246.7858981357
69839146763956456259049416655941659333,197604.27683801905
157744802919573276314408824859532718816,154148.3379790525
160523523614277246711376864202291831936,81134.28867755122
278923083252052950754642528490998844791,72115.64232656447
3370737880564778251459202087561740778,140399.03441781443
172160992887874274688866043314036463323,148186.33212995683
146672652020851846354761669452294921660,80060.46104490227
198564537110773784862514982237969773751,223938.2061171933
239768046354830342189676488287257453400,142429.74366501166
207359740112661911725485019874426111301,115066.77171831313
77151942094266706003113054090860390497,85232.5611463269
102500571925754516726912628018117957101,71120.4926261656
25827173288931203285698306787170603271,131585.18897115873
40711640011947760746763600813480919963,99428.36839109194
191352182043579160396087781602921320526,97940.97373484321
326392230875225551050041467082449916142,252955.02256473713
264944701847190440309171781375197977799,131232.1650102976
211317389953378071160475325214700130460,93239.7720480265
321929215144026472197767874396722874442,256069.89739911474
292155086055702241143609066294089984920,108474.74587669745
170844253331210407053986612315494880835,115081.43307009642
194806356397514290283397508552798698284,151514.04533145798
122533644649322120873240094516844298205,61801.55845573731
318602008254490596573938960431287210837,123273.32098989785
187140564124946359363665315226358807659,181860.31515344762
222740367031956833294565874148075086587,123868.207738759
166882361184954507765112939318346736282,133295.27915271034
245399288534282828911375613270638967584,132025.86292758712
119267690474519912430425421612069354479,126069.6715175634
303962034243044918266580421870446815076,104432.67220112556
282966043261095246759175958730522915311,167394.0342493952
325087121008252216179271104823433984097,153366.34617774983
182041696267972003619097632439950139846,115380.62678492958
161799972338536144458287797517541284022,277001.0676744013
35960911918254587618267318696674931564,67827.40722027671
168519531078071655013498807523183223314,106824.90085370578
93438226456127770701555119913560854043,96477.3917209127
136648446458169533824000305693171567460,188465.31763790085
182957580440331547938418497417473313223,144304.43523655314
257836931073231344590741550666700329233,208956.80481025222
238614472073524462797698459520012693745,238737.50746655115
337961419159348343353646997829145528777,123727.68290786569
59341911967764529315626221772660727776,65124.35984691681
262367080084260989005737019263907664629,140379.71926658117
123752324326912339107666283189108171912,134390.1096103131
204833415114349547643684321538583153400,52327.65593585659
198735200710711564422034859190462096381,158823.8170043303
23580124633305417183287076424204209396,117443.31259084718
187883967023421033473946902542271912744,104154.02993245036
72415665659259205380595536029419384703,99333.18832697211
157271229095802315277022752648486028401,192227.11115477644
195350371581089608337340866889875792328,234206.5191941353
228726551199411089438436330461104465965,255030.97194314576
27690952645065677254484325960051826202,108095.24012479263
45040032260138238777897217543397492015,78622.2298580129
252388300980929658894690876464956192164,88564.09018465845
253080731452328396543287958762059890369,123366.49370740129
336000865653459592541721487568182807459,116281.26928347911
113729488643849801843916428708176250032,118705.43529916675
143205485508569578573120090948025789667,101509.96855964616
192331784634419662565006080553112166738,129187.87841584618
78681518845998103422020669619270325009,70649.54553812715
38726762213976174901664108734358722095,143982.07536769746
316236129433870164334122145352604528786,66519.05697613835
314533880917886352380411146057002897460,86429.96992780358
275849180132119770259836324830642742724,108707.32410835549
124171201028707321715299887421009808179,99924.22078713743
306497258142306163682486777505140857471,83202.66467839644
25880062280187873947517781494507648336,92212.9502290561
15025629626322399348458642937576925327,293538.3706010482
16695362828752218428717559294174848485,152068.09648385298
201510645167869719507491059953461517770,120975.58932759624
143947103240245649374212846797590444001,200285.1467862095
88695094329881923795948988418796189854,70813.51721513101
100098277194353751945615053946252653184,107692.81767355348
9512205145029185050868976464160838848,297809.63191983994
4877078957036931055374515280790188287,267408.09103468846
153427821761046585514229003894036114442,137477.6647202081
75238114589481600403644801472860494982,110660.55145804177
311895436552409783569814444801398257086,83596.57102487668
309501079587984368362682236480724109115,136483.15500635788
210879073236976835566551791357208212146,135751.63052846605
123695722408162692942497077417624301747,90815.62239758993
165159078132234726313322916869810352427,147824.43692160994
114252635022824236136435444254625648408,79671.2684160238
329875163574454259466005885164143742544,109229.5476746504
68816983124857850895428377046467295461,121155.0085253797
214330700542760616880190695194945836261,234768.9880909875
257838323974371092540910677380337719458,72101.22712173327
90835267263802696892526381415643787447,158452.88861869724
75407738957433090616221661049292557139,113290.81768597953
88018955049203195453670545240583757424,190294.4586542805
331214713117299674426071045146570174448,120268.60942742057
239344054671622810358428016484416786125,164507.85851418643
231796701134338581255925540700803431480,216952.76943961234
14047318292580724525893514625471924330,66465.72148377783
115586280411054701632523482965577429195,76819.72721361449
250058131409609471023052078872485877532,225752.04160895673
82250988437455311670746110481982409533,227672.73311841773
34835569991076216440722411736171428090,147175.35036900637
20090374736982748950351369750407591613,130478.00787574213
144219201148550468101309578808591753213,87953.64669972326
194736049205508734287764768599631931255,117096.47827078348
277535517753563400357761293496783935083,281995.10523601406
84685917777330113386655469551038402411,107710.57347372043
127820608164624113621966080304567053932,104608.55492914487
197684278471157365343194035626372909736,90935.12582164018
97414735536374266804108557058697261872,141283.28262668825
59264333355040540807177634470739792429,123492.72917248169
334735953260356471139171943652039919386,87700.77451363647
8480534122353568751880302105242656754,108521.99000115422
48669572848750089214898978833228112705,77735.59310509523
266752573811659578639084809770199760410,148208.56328253495
9456775056836558553633076691207057444,65475.9026529801
164287049574051210729793560999246928732,51473.72929213007
221851044383407921818261894512048097145,88132.20691734712
321689595975773478392928830700093963888,120502.55094392663
172067406712851329949386220573198303185,91004.4781401666
199703624627605056031850531423626829926,95618.6111548204
268775832646803835888632571383465749518,151863.09315757192
110481100065384705016941228469545682248,257277.80439569376
114616103617630968272131077888741989311,145289.09409780861
232932876401158857329603569126217072291,120941.72808694518
147255560401628345241278698177177105667,89050.71630666086
11910553148616852140900929590319094635,109941.12442373272
225409259188850219968212997274002121105,121790.95631750106
303372705786850272051692337460893907124,92157.18673116465
231433675402092310792288163872110991572,56305.899138155
332363083921127109464417135322807385344,269542.4958528137
115244919222040050400876022171675995400,111411.93488638134
185114483997335071613000096684974308741,323194.42251787515
258773507597109155623842555018814581751,53637.17608692062
112736481224632310776022388580394500800,124517.72033017094
287444494958400373376922545492096509610,91232.49326947234
56334612471177785495069201980238209272,156866.60669898774
27646261921693970674497305077376535473,128913.18243439076
331777239832928151197787625143670381753,198803.9299020254
95967086347109431514728754137614153621,181700.50359202345
312439985928091715244129650459180691425,115658.8357882394
308502059468617084380622001001898902040,137868.12761490216
65695963482116313694667991651764293755,236620.0275772242
36402710435096103264220891678942900267,124846.07906011093
321619288980294588444217496061323412728,74867.88489302831
171001022064569354545092729704664272007,75244.5392200135
57428384288040835930626536632953390525,128742.92672667236
99847201280467197430196499221827786354,164622.51166590472
284534375966056692287142846500188733395,250425.12400485185
1691931061398748128955862605367079291,119868.99224505555
237417064963909086009182275185575866030,129054.97714749533
168747280874596218224315331546423588224,97617.41417333318
244208825383471477537484750068991703984,75142.8774370839
275259994789527148003083413395868807284,181503.39669117116
7221904865883557882975488834520534651,71267.99130289658
105058703839893534530842845896273089937,122426.06612554351
216101128995926426192723328292898124758,312639.63997855457
192175681718629083441158071374178563110,266061.0476504096
249503460629367300583933458282752406925,110589.11133995609
21825276797589271732081674282024836602,157285.76530275593
309022454198147103794427044823026302748,134935.30409799455
178248314755750112684607834927773486167,290973.38552978134
142400108346511993305027384326852146268,138589.63420765716
327323073208851433029386476078868394264,123394.8193829015
193616424729289983981723854660848744257,64750.5620927733
175275461922930176470870311616194891451,133474.30486558736
63547537639600419284555491522482453688,139075.7495947363
92999454214785194185791669373021093203,91576.72206741
50969209328321280070916320966836575515,233900.73555234322
322045491292375984742694689158868960332,148716.16122736235
219555046959309400225289953577282960981,106862.01946397929
275829324800690605269187834893850127629,110658.34505045935
128006615771167382139947413864923122384,165896.87685530397
142752700430301087727317419176197527349,74552.27674720193
298292648226389057600337212986997720506,117552.09847425329
19935881959355164718635642718916410396,127749.401045293
159920752349353547020236074970769338354,236068.86586874453
17886009933929773950106867516025055,94158.1589379436
276962926077441887679928587332368092413,58977.50375630821
94089846439325118700825290312097791407,144339.98430440333
329748762568605890835009669672359567566,129937.41889506497
242346291388059112925104516169808613889,95755.45587764723
335037451344001393723571772835779620717,73642.7354464221
296208189635687414796057360111396985899,215437.98078857647
252355241239368932594443555360907591941,61141.37753162035
176019219198906700917608768052198309101,135223.15060581977
203435384564728979597772904257661021543,76479.88339773737
313406038138097810407450280550532837308,58731.0950013592
233098457604375532948196358719313508710,117857.60149190351
86180398339707658929230245177920640083,252839.43378034388
48643926445641655434809641961307910122,66209.88047786815
323015832454776779108156360134309072,91752.65012842247
321720892527602781633212511632585767064,87214.70854045513
179440809619260696314295891710025016599,100735.52389539189
265341259733950597349082117826973337149,85258.39881106708
35240237934097594779144568561667039360,87268.06372466512
103512335322958577505378819061701173428,45608.400951444244
9953784316156743200434539691458749302,52756.31618266789
241525097804552029363602824594475940527,119822.36452604124
310328286303575913673942286753643661178,171790.87455773406
190939666472557945654457865608939309381,62325.66126042453
325930284739877135656450944703714584890,128665.76001503695
69127896542161264355400428558811996950,75727.59417502594
201147923342306172023672998874232623759,95516.18099890184
36559991129953610397402966989630318435,71747.1118845512
263413017226558970270034597118970087062,139443.79874542268
306135956625726161393718534186252598026,102167.8637312881
282921331396957294885310489856648042498,256265.2726732965
306720353445015735438754071636769172039,202271.6213636168
313071928622821544600896677818193176440,138529.76486621337
166484856419950214162911888160221735845,61831.5484461335
205174191153640437127948919226350029868,119637.53167996956
143055508036549096868575684293421868212,104786.9921225066
211387150491725202626484506523483128553,192447.94749473984
77115977299482476687887870503649754280,124996.42274624083
178833407329806269438160499499271812731,61016.36249770385
261296626204854788942794139411074769940,54425.65020890006
115240942981926204325841398413638342542,133096.88976539756
10811968405866101040324515309881009137,114488.5714178643
221843545079671989901179914837972280995,71084.69360434976
46680532146403446932501710405248575654,60183.96524966384
119302878852557667169367493847116335257,65110.16282239529
223418101655271698813023791062711278690,125636.22888186997
157569534534002065339547203936990758245,114380.88940011505
278901762202179019147130727180079852126,165843.7091257713
126373607348173890064132791587661619883,174164.4464879464
210995373801197105234680224100548102339,249341.14828255688
139517633373920489052819150601452527754,94563.20185395726
153659926621709902631132472712050453625,369630.9504592912
13986292819370979118971678819210236985,144240.04365773767
223080787908398698245476174770356914725,72813.03957639073
219661015747068399367932253139707681724,90610.43731150006
166822164375155875370845191210655460675,67366.32299525331
173520862498419427751390335927127030288,103351.42854856889
83598516596144526750928912883100071566,127432.25720257056
336779239997213633335909726280066645031,397093.64239946374
254411433261527801238448574478725405688,75774.58215966045
231330080881722056117847863192169105145,207487.62054072315
22863753861489185758336935144761418667,146147.14215413888
224719260213384129813205321700467874640,98389.77141619104
203237101878225071601117088906295911345,115222.00129933185
69390834934908041203456624041491767243,268337.0975555016
44228046213152685501621223445707058028,199155.34216933983
164493974954782395535210157607382433380,142074.36074299947
68114412179949766380720425330105509936,65645.71186397318
2823148543948253682983715774053607323,116058.0061431763
338469728010091631938678049343351911603,284847.94162721897
63029480353548511327865517491340933097,104852.17938648084
124888394224302196032591183356540056085,98195.96346710536
165306437690192442821810129903172603735,232002.68305776274
264246424139552582303961695212337992215,142131.8801846427
124541735934258420520834429698213222221,126398.3380000192
293612299462455914620007295054221843930,117480.52112609273
85334805644431322627309184599352411631,126967.98498949777
314541149839034589360653348001895681254,115081.43307009645
153778601028900178900743676287411092259,256864.74627290718
317010421463427352425421299389222654942,132677.11169056417
71377482152922583627295043153796247588,102081.47113713567
186210028393462883369898428306252831628,61830.05922631989
88657183659394591140243461600085433574,109896.08178108078
176371416990500000280786757829125319666,273837.3007299168
327271958352996092066708375840867888579,79704.42830940895
284570221739625447190664831681603358802,84223.41916495535
267136928517943997727858150484689354768,52282.830654371995
315451860814533516496647714631808386680,138521.07675037417
148496755915796835387772001123523269976,265303.07984417945
175981835192124246753385374226225299951,154204.00798765974
168030182024249321659185432211899426815,100733.60293352228
329542412173985088465182596167203414793,107434.52804570009
115070790455203477402603472314799293772,102479.48503605291
268737075863320920497385897584930168002,78611.43854214644
302690760498143646640951358808350212189,123921.01112182024
335811295896149852928647782058099935542,138038.33433968792
194179028403373538115731003426563600686,177352.89230082586
78052547702412859744962481256953989948,156328.3071884806
224574615261528063564504747088263022779,121678.31412571156
255242286641713792178856454181747282334,92404.34324215431
107110370311286103730336062596429974331,120656.39874301937
221871248760776472914447758219422776941,173309.55428764457
34983395931064837166884405233265948632,168163.07013543675
175723519598909897817003641654833940822,122283.30245529243
282906986021734628572216995506920051551,123946.01582457186
148094854292934935918861746533316675482,107115.70340136872
78221174545286380996996189863911035789,124279.41578455623
277731618632485570100093517669462322676,89756.1037923398
281478043494045437904117735492207112253,259062.95209350367
289706828824774744367101936395481181537,113153.79208593277
81122305283000766095619408317814205738,137845.31497371328
78443073169346818901143567395926980943,147178.726730513
63789653102743245441947778908971107877,71020.76889658027
310138401659130219352257322933865377521,139153.20195295924
94847994461823433669940852884805062664,194514.4742121562
142891339207190456013239902973930142249,69878.11349924805
246998462302406181873207744977905102383,82597.32911059605
330767113867350773952501499703829230952,138172.04009369639
225890422431295582815200353947282666708,69674.6859019091
49892297986963054412843785424177438933,227624.34454547553
268845380234769518305186102580890224360,185664.49524547678
230136747466253846659700399602312553287,104920.45119542026
135150356323754628358685550708387332941,81213.73994921995
60520380624082902289747694871143012697,176511.4617066241
176089304677145917145244850932336866234,57270.24109476218
325517021088506089647087888356995336407,103803.5951657696
245310502654902424365114596908986886234,108905.7176204443
159602240226380973459096663679097288085,143238.10335607766
138070820951573858471010596217194149013,102529.9523484717
119905674787192780113819239925844255784,44212.45668371393
208096680357700448709895945030152921910,129582.54434786816
67091955990633814682093032632009187948,151863.09315757194
274568223495387524115111131886362806798,90926.67056057138
60723298324231753420795233142463198032,80659.00639208226
155687652661531041321344720273528009649,60196.155872981064
246147680598001984375668106603713564657,142902.26994360588
81089284615928188473117611218967865633,64924.93088898824
200523127425632231097166180201866162865,106013.16303852189
271981268143110334261295631738376862188,98785.24145859483
193176499545655823828489500095062310837,162616.23416966983
324940495941674905080836084575564569798,119822.22504328792
41290927079895374023269747120871128196,129077.43636810142
26898714708756465018644736147434218367,102683.57027849191
119266070783680091150428310107744089367,140406.56389663165
269606454602819475189535367663522680683,119919.03748558127
207653039695257490783549007633277878432,260501.3587808582
170402357360433457134232326455564179831,100648.54546838002
280364992692873561904005027721250457684,118171.15747114035
297312206564079139662556033797453082948,49899.049011850475
124262692191544691898080164478345842708,134917.66620226842
78319032652436825845370907552235899581,131911.0730267344
93911810166287405842914173575035466028,82296.82004142262
303671082218741332713752000487910140947,161898.01034693094
61273495487124440484531268437321541,117767.46711148667
208950985926198946404538365182478094857,126836.60801981247
234641699010568578497546862813790490105,232633.11102436157
138068032502693401278121232800316437782,235975.4024960774
161990280632150705429850667979799224143,131156.07178355125
76012512715003357720344323394046025691,134692.47963522538
105968983302725758044143546499329122340,289410.92019298946
130328188487944399768123079783194380936,114541.90739741802
98626671077700529375552176743567007950,120407.11059559025
91944489652627936614927061079015256956,267675.8320046699
9291442244357010333002475180307522742,138629.9316377605
49496234639941612463664942654132212454,118707.63504892506
241724184826830912815554677161287676329,132224.11804643756
124441107550584022466100576570851194209,140859.14766810247
47110537009565279164184712087926452851,127099.99858782461
223943874411927213459098502164054409394,122109.42817196666
312064778068098384995119823440650794216,85129.87369639907
144920003358585166572381404948819191776,144703.21653774555
13847037761042757549099409497586200074,123159.95472724453
16255001805240362074141134884508044102,103947.645098927
219819502188403610133717773189075241268,130718.81954515094
16863435546566359381021903320474337023,122774.28048427757
134566943037692988921469752817488386080,123328.14650306353
131028613983324177718929197842835355487,96197.76822203102
113603383210856113692890148833304661685,89909.86643840294
298767864863693651576135401433677831986,74629.05903965063
125136679243959628928225864450315743921,121418.22479761197
15285937114220861222929835889305748233,119729.66377135727
118604107433285560346736491204283234874,44419.85109970159
167165231339605254234103378563393686343,161199.16334206288
37195112138202953837186094850612004533,58623.590528539964
110183433440666507062138726622238393601,181237.77203247978
253425016969060984563671875200287411445,131824.04227894807
122724881197618105589558114963588157712,63315.10502688638
48410606582653923112348544170589753098,59764.79492073438
208583033849765905099086531365434273071,154184.2752317153
170368706596124475191541848257298501373,102450.71033570085
91207955750112199145624654727081320198,127048.59786162146
335468472381821152966872504284925987224,278729.81713874656
67714153514923647870328931814867656480,67083.71390929313
139292040630316314957540291764444963228,114203.95200263496
232850880859578622419354735021125471791,128913.18243439076
332514363375732311096735876223085986056,174424.3153919638
302584641456406111483613828110312231349,151596.34293323476
246934665601059328697736242826996642074,52184.146339394705
42207005007534709583540945237735612006,246540.15841540723
46384546167588800237823641418586489740,186471.42386241906
281547279974538223858010486738941030682,144684.71138915583
26039473246669515243175283384977002450,227025.10633268743
64437785606144506970029866462469677993,141452.60878485654
192544218796755327033638532431177730157,93603.74999782445
328019301882510154859142083962508784882,126412.47232273562
113913344077455322798722931954918163652,148426.12464686026
325046081710332423022457562310465219732,125314.21917555368
236825882506971755954558831704687507579,61507.53921234053
104845769697860950584396767281664049115,147625.29978318844
125231895468959023763831574383278224652,71530.17054924784
281534972973567064820398031829641889980,79374.72635056308
119068150773235572232833952825835540685,127939.52000385054
138926373464159673752733967684574926021,228728.6913382289
480864799939668281591303738283662931,166687.29364515113
47468157937235469380160769191198692803,127589.44161724963
14198575624532523082583137291512870068,107816.79620575893
172993866499564316895481642710276996149,272525.5967719579
234597331801876754361684219167995585123,199871.09577566065
262666597903108711631448209071527896332,130111.74265132907
217183500112483053439876416273539699616,62458.93841896852
123759869815961840466628763160960738074,108474.74587669745
299781049614709864988901307964331735845,114704.25492657415
188276537674225769592610701114837610041,58320.228676229905
110168610102277160149902315193151399541,112400.06102332287
92343547092093563329070521922427547613,142254.79337305628
180136312744629351128034560739150450260,122115.10512268372
204039471929661035908994289276032746659,44517.25104776886
161474072609849379682743798810855498766,104963.05112767604
328305054933065237850128268372783573770,125248.84902611731
253505063196513779079639532625676562131,92350.34416349039
287992475881544768414365860629992183014,57241.984635444474
251225176577285164493919702802340609042,100403.36818174002
132498332801737670838439077249745464649,101962.23225050347
303077709672640261133605693587221099172,99544.2815991666
39979059702472505893067055802691452531,120002.19065408641
318732467571973789760207651539528672252,138267.17645196337
175712677290396039879662342929035698860,101906.66844955669
13314640801478208298544916819676489922,85800.4532943379
289358720892336299100554819875415265335,84402.31222422687
227601280162878688319623365513284571533,118765.28897172117
223110740802964900587191282176304478687,105296.88613548355
335742662003566519735988031174365056008,136705.74698986078
238895662527209176141077712681023883256,64427.15093796124
287789482487625969176572017470591056031,81660.0363477106
231035478184252087644103971849640265876,237063.32374059962
97247834149504370848143606138877181801,142697.17516944706
161369770949428768512898726327195282876,156429.76940195166
311701861003180218058824551146009660352,80138.23346090395
85962356209990194075912716534407238043,83613.77046620927
250878435880245930661242998367090141379,51965.05964470268
234794718987287239786928800851234393002,103494.45506153119
149481225332748776151538475759684767862,147948.868776556
4620566695918885552255134451044287725,46401.15003146201
314143945190977246763371919032163198055,55806.60100393304
57764451408876792033532590175674161309,70169.33395512021
113468897877967721569489175032747219084,263632.166968196
276853093657106752975710967767975815187,80893.36705151052
52424613843692258052627382522174635917,119922.8309585794
10513998571490603955548988960794236740,91244.65953085627
212299536823973296085980615609519232765,92884.81263059337
7120358983103851425065681452575439608,93682.43741794277
14953629508861705290719252456857496914,165184.5554693498
177832079604081955903933036259339567621,152259.04563403182
28356758280011781062851899875260384029,115059.52817096826
189176001593603283547618243182720406272,209757.53326669527
